Id,SalePrice
1883,187167.05573678014
1884,211776.73201964668
1885,266502.8379677039
1886,297506.3836198991
1887,201809.1260131625
1888,279134.13251433056
1889,159857.28792107533
1890,131665.52664478126
1891,130185.66102929242
1892,109743.10168487694
1893,133009.76060906003
1894,130356.42379446546
1895,133855.5801465027
1896,124753.89739907609
1897,102925.18612713102
1898,109409.15017705881
1899,160314.67433420682
1900,173127.8315203052
1901,179130.24563665251
1902,160394.34294231157
1903,236972.97498369843
1904,143732.92713729118
1905,190990.33124179285
1906,176589.8154653187
1907,233256.37744053383
1908,111442.7253592196
1909,135825.10627365674
1910,121831.86057671151
1911,212330.554370732
1912,300302.19728190475
1913,143329.13408496868
1914,53749.48132779131
1915,328703.76542869495
1916,62759.95918593238
1917,254926.65297591302
1918,131424.89173569423
1919,160249.80193329992
1920,136042.4007706001
1921,413872.9683278065
1922,322644.54182295187
1923,233700.39498271485
1924,230480.55511889444
1925,223946.79194929518
1926,408628.7693610987
1927,133543.4019237247
1928,154783.3795258387
1929,118441.78965123036
1930,120170.79013218137
1931,130040.90806814395
1932,123547.13060604181
1933,163845.7604486258
1934,177503.65536159198
1935,169929.0345677404
1936,181151.46398257985
1937,178830.61367571543
1938,173376.8391186392
1939,244289.90329173475
1940,204685.8528932114
1941,169550.07617937837
1942,183899.09363488125
1943,220694.57724983754
1944,338379.4362490836
1945,389942.7501300368
1946,156096.0480214289
1947,322972.4338750911
1948,174675.6641169461
1949,224529.35409130677
1950,179914.77595262605
1951,264875.2653539993
1952,215455.35035611095
1953,172086.29868937918
1954,196341.75595533103
1955,140508.92942792384
1956,318597.9721048123
1957,162053.46647367682
1958,294239.01616849436
1959,126287.34947279928
1960,114861.45076397782
1961,114155.0958602627
1962,95898.32400015264
1963,104662.98192807428
1964,104805.06408984313
1965,137428.37086596945
1966,155745.5976305337
1967,288645.9099644438
1968,458099.0705376394
1969,433312.508406329
1970,458446.0270666
1971,439898.73298754334
1972,390741.8255182169
1973,262090.07936780527
1974,331775.27939275187
1975,531174.1661599936
1976,261561.13257053267
1977,353336.75235065375
1978,394084.732764826
1979,327886.0368346686
1980,199891.70151495974
1981,354269.30286474305
1982,227630.19740468537
1983,214490.04666806996
1984,177484.7532671178
1985,212897.44341098482
1986,216069.87656747407
1987,177194.67567170574
1988,180276.467644177
1989,187692.2998128629
1990,218284.46432170176
1991,216062.39639557805
1992,206247.08855882753
1993,168059.28104239827
1994,235137.3970857569
1995,178662.9884197225
1996,259328.53319936892
1997,322891.3748757276
1998,378422.905709267
1999,262848.51572055015
2000,317368.6362172884
2001,267558.58627062675
2002,239247.7914708784
2003,252024.66455450546
2004,270036.9663113649
2005,229361.1658093786
2006,234666.7515400104
2007,242982.64879102857
2008,214701.55061142554
2009,184904.122552083
2010,195504.0281275409
2011,149299.55834445704
2012,175250.61158285063
2013,177719.84882109708
2014,181618.11946192686
2015,202434.41802519484
2016,185240.68463991844
2017,200504.3369965018
2018,116808.84453042915
2019,129703.79676055937
2020,112623.63118627333
2021,110073.51828728757
2022,196635.56960614544
2023,128141.90670273763
2024,245583.52491723243
2025,400185.12986981124
2026,180165.42638410017
2027,152465.97741433117
2028,158220.79497658284
2029,166296.7820771272
2030,277069.6978544294
2031,275890.3301564324
2032,281752.6242053186
2033,287593.2318242476
2034,166999.03561525868
2035,208768.83053266787
2036,203664.34500883665
2037,211266.2731058436
2038,340211.7804033594
2039,232321.25959349953
2040,393972.9501941003
2041,279945.589005901
2042,204649.17690254992
2043,174681.6186158791
2044,185788.97438690026
2045,217676.21910589104
2046,148916.51082323544
2047,137511.37083210095
2048,132113.6977972975
2049,136548.9795417715
2050,187430.29944854448
2051,101329.71434338376
2052,131323.47426728217
2053,147791.5434298892
2054,91094.4061930931
2055,161822.0087392163
2056,140111.30951383628
2057,121191.85459626204
2058,210595.66420957563
2059,131767.79286333328
2060,165805.93526459587
2061,177258.54401344614
2062,136289.47647884174
2063,109543.51425905061
2064,133967.8300950782
2065,124527.33966340558
2066,164603.5362704841
2067,124110.56915646189
2068,135710.55481740166
2069,83565.9525417473
2070,105379.68215639362
2071,99113.53090766034
2072,108277.75174295722
2073,135707.34842925274
2074,187281.96898812026
2075,150082.3131024306
2076,119826.60786284531
2077,147601.0610588328
2078,124457.78856626741
2079,127947.03019848776
2080,113292.4470330681
2081,125189.75529092865
2082,122176.95877951819
2083,138822.5114917702
2084,109666.60998045951
2085,119947.11198843675
2086,95032.67542918031
2087,116164.57784633631
2088,92534.00970194835
2089,73925.5752367239
2090,131114.0439034614
2091,122083.06865217473
2092,125632.04243881376
2093,127443.17589536209
2094,136866.58769070133
2095,144709.73781601049
2096,79695.6496236091
2097,101487.1751032049
2098,143293.8508534181
2099,61791.66934396859
2100,88430.15920894135
2101,113553.65606703624
2102,136239.7626128454
2103,100137.83768786944
2104,131344.96432141363
2105,132595.92841148845
2106,67814.21194078059
2107,210365.92881023753
2108,114495.37258294395
2109,112804.61839210332
2110,132648.81383968855
2111,162836.48511296985
2112,134037.25178223837
2113,115395.64306469673
2114,107061.34318479442
2115,153717.59417294987
2116,121023.28660871914
2117,137641.66180750847
2118,108872.31612045612
2119,101900.83735984164
2120,116662.00660133267
2121,105256.27949456863
2122,103269.19194231916
2123,88175.84641836357
2124,167830.1190398514
2125,133140.90432735631
2126,150485.50818671557
2127,153708.91597937647
2128,126080.57521674226
2129,95849.15944729862
2130,138330.39484231253
2131,155175.29516718216
2132,116009.41058978793
2133,127018.82085885126
2134,110189.70754453551
2135,96805.01133913788
2136,64246.01145033363
2137,113167.6546633262
2138,128906.61195183243
2139,153580.63271333833
2140,139243.9992249782
2141,141592.26650576637
2142,133977.13042584556
2143,133739.24503145073
2144,134853.50013480027
2145,135362.5455811911
2146,161047.47717541634
2147,159256.25910082247
2148,132616.37873240348
2149,136605.8679210155
2150,217096.84263158168
2151,129526.05600054795
2152,178476.58205013693
2153,172288.5785914163
2154,111173.78795820137
2155,129574.37396887765
2156,231577.49692426473
2157,227330.5349737943
2158,244209.62699484764
2159,215641.1618024968
2160,172468.10082929014
2161,241961.96087856457
2162,412537.1005991529
2163,337494.47365809785
2164,248981.1577071493
2165,186314.18095260233
2166,152815.45436269746
2167,225317.84432817914
2168,200837.03252017227
2169,197386.09912561075
2170,225995.5665353483
2171,152531.25260509044
2172,140333.14706585367
2173,176909.66491465448
2174,232802.11496269616
2175,324173.6269778069
2176,318022.99789080565
2177,239315.0596319559
2178,205961.9316957365
2179,143080.36962881603
2180,233061.66413598077
2181,191797.26865214168
2182,213375.76839279677
2183,187328.1231761082
2184,125161.47054928119
2185,125082.30757824691
2186,143097.24826139116
2187,152018.54556373082
2188,148512.37570147784
2189,195553.95850404684
2190,85297.35966440206
2191,89638.89286957591
2192,93132.87371886057
2193,112637.44944258954
2194,95999.209564905
2195,115820.61951204471
2196,98565.32765722024
2197,116811.91538625275
2198,156387.34406505674
2199,160893.305849527
2200,149724.02128730845
2201,157756.97968398058
2202,212452.8800391209
2203,157565.78501668773
2204,204998.43924877935
2205,130345.35704141251
2206,155470.35903918336
2207,214618.92873264273
2208,263438.72937077767
2209,231476.74143613898
2210,120496.7734939963
2211,123635.15854923405
2212,110210.66661810337
2213,104484.17262245278
2214,129619.18906649748
2215,108396.92851414475
2216,147413.15528788348
2217,84603.83643678627
2218,75104.35639612086
2219,77128.36084106682
2220,70392.13874570635
2221,328703.76542869495
2222,260042.9104084395
2223,253713.48401209083
2224,190874.27301100883
2225,117177.0928468102
2226,170283.52321592002
2227,196874.68731330824
2228,269498.1122971421
2229,241148.2661096073
2230,160465.4541064593
2231,211370.17026397877
2232,183861.26849952774
2233,182535.95810401268
2234,250431.25643203995
2235,227885.7457762808
2236,274084.14534364257
2237,371381.1254036274
2238,215546.8047409056
2239,110953.6122226948
2240,156899.04487400962
2241,162045.4193900029
2242,127812.89191023944
2243,126703.50500782864
2244,109545.85170591272
2245,111593.64373983556
2246,145574.13324550053
2247,108228.57285621852
2248,122405.76240731752
2249,123027.26581176207
2250,128503.17872512928
2251,112763.43819311455
2252,170296.46504599656
2253,155754.95216984197
2254,174689.33997495254
2255,177319.03010183384
2256,184954.5464072584
2257,199302.0193132445
2258,172531.26756957517
2259,173540.22273129004
2260,175418.91027087235
2261,206717.26707787655
2262,221892.15836485315
2263,341654.45554578165
2264,462919.6035379711
2265,176078.63240383437
2266,293049.06915644486
2267,416206.67470323306
2268,370867.4844935991
2269,148252.03951955604
2270,195318.28585610678
2271,225995.31431931062
2272,220256.449123829
2273,164862.23949729747
2274,178622.06274374668
2275,176124.6926862776
2276,198667.04481629367
2277,188048.50534632878
2278,141245.60210872916
2279,134365.2471705267
2280,127830.64738703714
2281,158307.40008101217
2282,172369.4327997095
2283,100756.31189018438
2284,108841.56402558612
2285,157818.54628159525
2286,122914.04414942536
2287,366345.80621846794
2288,285785.0974389383
2289,410339.95449753763
2290,466964.36252040626
2291,335356.8170984723
2292,432840.00157317356
2293,486767.62816488504
2294,447406.9598100074
2295,473136.5824880919
2296,260257.96716421365
2297,317384.5197351528
2298,334073.08082701085
2299,426374.03241784405
2300,368347.49528413947
2301,286386.9240102467
2302,237803.50551880125
2303,248594.93612483915
2304,250650.51153808087
2305,194226.21688803466
2306,184816.5658363365
2307,184342.1904282403
2308,224939.44803762742
2309,289518.1750468106
2310,222782.96871780592
2311,204107.0780559376
2312,177480.07326416404
2313,177062.62708518247
2314,184271.21935966366
2315,183623.94028100008
2316,186275.11722747196
2317,183189.52408860828
2318,184336.75973606526
2319,182131.47364780548
2320,180312.51229696226
2321,247461.5621309987
2322,175707.91256791237
2323,187971.69113508068
2324,174692.492033525
2325,201461.31590377633
2326,170231.9127325886
2327,217991.66203748202
2328,230321.32287348082
2329,182278.1360018639
2330,171505.6381668205
2331,365367.73488380515
2332,401961.8493754238
2333,342560.71714310575
2334,271280.6985416392
2335,280931.9105991135
2336,327302.84202455124
2337,191591.41950462668
2338,270820.74594039674
2339,223391.39440916668
2340,390010.86566718016
2341,201541.7258566189
2342,229434.00435659755
2343,213896.89932172385
2344,236809.5258387489
2345,245398.66966675845
2346,228611.22702779967
2347,199514.81632335973
2348,242572.68130061636
2349,174448.12374770176
2350,282931.8120957834
2351,236552.30004914937
2352,251752.22021476747
2353,234712.86530283274
2354,146005.75589529204
2355,164336.1547988309
2356,151214.09659230043
2357,193768.67284336113
2358,194645.93104796836
2359,133381.4237650533
2360,113434.11096916157
2361,137928.86222834143
2362,277977.9633911958
2363,135106.9170007539
2364,160523.28187518287
2365,227067.02452181902
2366,217912.44088044256
2367,228154.40850184485
2368,215085.1968857588
2369,220671.1071306017
2370,166496.6437479563
2371,169045.11547028684
2372,190146.38660611535
2373,272639.5626484933
2374,311741.5804587722
2375,241324.54095354787
2376,323247.2407354633
2377,389369.81165342784
2378,145663.0953758259
2379,200515.63085853859
2380,148833.84462971106
2381,172751.13491527425
2382,203536.3979357514
2383,204594.26954965515
2384,238846.51883702553
2385,165174.5585377292
2386,146298.85035419257
2387,138279.27772683842
2388,115664.42316467955
2389,129858.92207023948
2390,151821.75380010484
2391,139035.1635817077
2392,113722.35286970041
2393,171348.36660692035
2394,141825.52599871688
2395,184038.78117984903
2396,136774.6937875248
2397,205615.92155948482
2398,136553.45377045474
2399,68888.30792170306
2400,61109.83416895001
2401,112959.56367635416
2402,141231.04135106967
2403,139788.9007623464
2404,146471.65484565464
2405,155493.32829143348
2406,139989.7564347375
2407,126865.58850543523
2408,141899.7212031362
2409,126359.60340050072
2410,167569.75606832103
2411,122274.58809351546
2412,157473.1861814778
2413,137275.26935188627
2414,147172.61394811314
2415,136807.94808944289
2416,126125.73135208325
2417,129112.07373353564
2418,129677.25551280244
2419,123974.84423585661
2420,122266.27385262471
2421,148765.73098645758
2422,114293.03987279133
2423,127014.02805478759
2424,151124.8889150538
2425,233064.403731189
2426,132946.62159587562
2427,139231.27405711665
2428,165518.07065564705
2429,112904.74504987693
2430,125998.37826276191
2431,113407.43351308924
2432,138040.7986316998
2433,143357.57419509842
2434,141307.09708831637
2435,145142.17665027594
2436,100179.72235117329
2437,107731.64975185944
2438,126535.8306245396
2439,107755.91581181485
2440,120993.84954362575
2441,97492.27900107995
2442,101321.2663569486
2443,124522.4792962055
2444,119130.73591099534
2445,80257.03607486689
2446,135467.5334560722
2447,200426.24128344218
2448,124368.75409355259
2449,114293.97770963208
2450,145213.1495278184
2451,124132.6459633063
2452,205670.4675195338
2453,92138.80354328292
2454,122867.32944622886
2455,112075.25797067158
2456,129247.5097890225
2457,124972.93460735993
2458,112206.04503141533
2459,103484.6663474872
2460,123793.85437056047
2461,108914.63052203559
2462,126176.42199527082
2463,119401.39197210415
2464,159441.03723948682
2465,128192.18477572003
2466,106183.19125549529
2467,142326.75405436486
2468,59981.138048629015
2469,64701.279223120095
2470,179977.28586585802
2471,206258.42989150446
2472,163086.9711385266
2473,120786.03062881649
2474,86360.87814419178
2475,208767.9364605501
2476,120086.4296638272
2477,125579.01287594
2478,145897.09473466838
2479,110219.60956468064
2480,141095.3565531321
2481,120764.06862856373
2482,117977.74058286456
2483,117671.98174159807
2484,115748.89693743776
2485,121832.60264162243
2486,149521.78969221178
2487,175084.47274242347
2488,157350.50694422325
2489,150807.749091086
2490,152202.74891058134
2491,101159.63170714091
2492,186544.14711781932
2493,148782.49483856413
2494,153101.3111924674
2495,87576.67976522111
2496,259739.84543266013
2497,147904.80907494156
2498,112975.65965496161
2499,94553.01250654482
2500,121782.87857471354
2501,138504.6589004522
2502,141072.46387507676
2503,90554.21339784758
2504,203612.1436700243
2505,241017.43510768926
2506,254588.4309039919
2507,289505.442144949
2508,254588.4309039919
2509,212753.05967797752
2510,222693.68449122043
2511,179980.45874796665
2512,199925.3688176072
2513,216622.02121227715
2514,264462.01615700015
2515,151562.8460423235
2516,166121.77919335527
2517,148300.04360808493
2518,155315.4620420918
2519,227933.9954220253
2520,204955.5083733354
2521,188794.38918089197
2522,231738.04432053803
2523,140133.3248397637
2524,145486.9764990457
2525,148901.8502854721
2526,141406.665380258
2527,127258.49368823713
2528,146612.33404280344
2529,150644.0437846108
2530,137009.73287348758
2531,247401.83199911178
2532,231697.5739942592
2533,196419.79494046196
2534,230371.46727053312
2535,318906.3576950537
2536,232261.32374030928
2537,243105.6659738094
2538,181898.85834858555
2539,186866.4153495446
2540,176283.7669967338
2541,183751.61748482403
2542,168285.08744349956
2543,121311.53743055134
2544,126654.30585617936
2545,123194.43507945462
2546,129751.58454704522
2547,133527.71321310758
2548,146841.12506815302
2549,140733.66633276272
2550,334591.7070556142
2551,132415.18845541222
2552,121975.28464473221
2553,80447.20243273018
2554,99670.34327353869
2555,115018.50910650048
2556,98657.71028770652
2557,119174.15084165223
2558,175472.25013791156
2559,152929.3321066243
2560,150526.64581815488
2561,161441.0865324378
2562,153445.84048618926
2563,154107.7895348663
2564,197937.09739296758
2565,149310.8262124589
2566,181752.7622736408
2567,145225.25356810697
2568,202495.12352906485
2569,207939.1747283662
2570,121117.33944479437
2571,190801.69591309948
2572,189404.03580767178
2573,219120.12180860268
2574,299415.0544482017
2575,131566.5977912788
2576,124744.69021724892
2577,158773.97316048775
2578,87698.43536791862
2579,69774.1183104911
2580,109225.35339524243
2581,124663.30359979629
2582,110035.5753501497
2583,276275.86413854203
2584,158080.88091568986
2585,168633.454265266
2586,222032.767970258
2587,194013.63692195082
2588,155068.31060039898
2589,140465.6236623287
2590,199031.77023262053
2591,247211.25253467026
2592,216532.54874200572
2593,239016.49182120772
2594,182824.07231034024
2595,214654.19862108197
2596,349327.43156735477
2597,194724.00524459773
2598,284775.3617350681
2599,321000.6829381664
2600,186125.94043703732
2601,132580.87344836709
2602,81770.97078362995
2603,100935.4573884296
2604,96342.10775532832
2605,67255.80746576734
2606,141009.72626393303
2607,181814.9101353138
2608,191072.51133708665
2609,155833.82039140977
2610,111800.46722997855
2611,141789.47223816416
2612,151564.409744051
2613,130070.19920519232
2614,124871.65764047432
2615,152556.2034965013
2616,138044.85535652607
2617,177004.80593980788
2618,162758.19610184984
2619,186037.99728763252
2620,183425.52604356222
2621,172154.2581069027
2622,179839.36327807428
2623,242474.7698368685
2624,271736.9249832863
2625,336525.5993690471
2626,166507.36502301955
2627,200741.20309321993
2628,454361.20260301686
2629,524795.1604802842
2630,374438.7811449365
2631,466323.57211817976
2632,463023.53815814864
2633,328341.7453042948
2634,401970.6218304113
2635,156950.48043147998
2636,190586.31693151066
2637,194692.67333037237
2638,262515.9296400271
2639,199886.29141578544
2640,156680.88632012735
2641,98308.67646196761
2642,173159.32599558265
2643,98852.07163407723
2644,120014.74554809219
2645,101844.9210652453
2646,93366.69982772197
2647,101762.84849926792
2648,145872.3654654625
2649,145627.80012521613
2650,150493.26397177143
2651,133681.5945484427
2652,426962.58066011284
2653,244456.41299961432
2654,269761.4739201716
2655,421314.33216691675
2656,322697.50394568674
2657,347200.975892213
2658,298607.8069760773
2659,313844.02596661175
2660,335135.51690119586
2661,385295.8255554216
2662,380528.9265249327
2663,273026.2188902807
2664,285167.96812442597
2665,335648.621402577
2666,295631.12817577954
2667,168530.24368673656
2668,189112.32997789697
2669,171656.58770759733
2670,270796.05744860607
2671,190766.83728972697
2672,182420.03185878214
2673,211004.25991406591
2674,208915.1340624541
2675,174913.90170931918
2676,188340.23942581302
2677,189586.87498853775
2678,248450.87507888261
2679,275262.51285405684
2680,284453.3965881452
2681,415594.334751047
2682,349769.90117506107
2683,498006.925511787
2684,322734.3423769926
2685,359325.3055543466
2686,256348.0450865572
2687,322802.79047067376
2688,220180.45520703323
2689,225656.047809466
2690,421779.2624519793
2691,183926.8231394469
2692,140235.26553005492
2693,191271.69673231055
2694,147394.52041314635
2695,187723.07690651526
2696,186021.68802011668
2697,176993.81722708678
2698,190010.48202472136
2699,169459.1764974455
2700,157855.18610672545
2701,146580.4183139508
2702,101982.42170943614
2703,148567.19161630087
2704,137585.54523846178
2705,121453.80276108607
2706,115931.76657513765
2707,120253.61677040084
2708,132774.89738012291
2709,114333.24596866053
2710,125352.53512664493
2711,344216.8035901625
2712,374049.38286915165
2713,177522.4768496568
2714,158880.81015106777
2715,168471.28189538963
2716,161048.20647446715
2717,187304.48739606034
2718,219320.51367733692
2719,160650.5089181552
2720,185305.1689328907
2721,136378.6178956634
2722,152955.31353164848
2723,141073.44646512836
2724,128592.90770145782
2725,140892.2461248197
2726,140965.0838986632
2727,172981.03016395113
2728,164751.15357481356
2729,145285.15081337973
2730,145148.62062129166
2731,127145.83184882674
2732,118124.52447575168
2733,149559.76449253826
2734,138597.11970797417
